month,date,vol,vol_unadj,age_group
301,2025-02,5125795953.537732,4333318306.390549,Younger than 30
301,2025-02,8217090323.695905,7864682225.565324,Age 65 and older
302,2025-03,12245010569.85803,12493641167.46403,Age 30-44
302,2025-03,16063804724.19681,16920004121.06877,Age 45-64
302,2025-03,5283666625.961993,5145404253.745329,Younger than 30
302,2025-03,8599933543.790171,9414503316.492649,Age 65 and older
303,2025-04,13302103628.6361,13578961068.13008,Age 30-44
303,2025-04,16723360752.39665,16882936278.6237,Age 45-64
303,2025-04,6223671411.19124,5975071668.483538,Younger than 30
303,2025-04,8865516360.488092,9108979779.416813,Age 65 and older
304,2025-05,12557071610.68922,12849240544.27591,Age 30-44
304,2025-05,16248514033.30629,16806291368.98147,Age 45-64
304,2025-05,5372170486.684731,5582833323.986807,Younger than 30
304,2025-05,8889910964.670179,9442314128.081375,Age 65 and older
305,2025-06,12091510677.31507,11813080707.61828,Age 30-44
305,2025-06,15923425744.3601,16122686197.48357,Age 45-64
305,2025-06,5043687482.289741,5217902146.806536,Younger than 30
305,2025-06,8859357525.335741,8904928089.381142,Age 65 and older
