month,date,younger-than-30_yoy,30-44_yoy,45-64_yoy,65-and-older_yoy
290,2024-03,-.0515838612065699,-.0190453982652562,.0007198874019085,.1263987557584968
291,2024-04,-.0243416711496013,.0309943094199958,.0521066725328687,.1965023330338963
292,2024-05,-.0286656670149026,.0270081573845596,.0251363386948065,.0922638242981769
293,2024-06,-.0843636307379716,-.0543236771734411,-.0255533159820745,.0030826667856601
294,2024-07,.0334723107733091,.0654783527437532,.043668597785069,.1303858695341807
295,2024-08,.0089350277608887,.0156126861672399,.028453037117367,.0572788172291528
296,2024-09,-.0235739468981534,-.0372271530899677,-.0150365024337194,.0631837752629219
297,2024-10,.0619394992039368,.0736880864884933,.0916283898347379,.1360561170155808
298,2024-11,.0968865259807146,.1087090036020433,.0949840166690157,.1102603306377173
299,2024-12,.0643753948486323,.0969225868008862,.0509501695262164,.1016273804974293
300,2025-01,.0377332261795016,.0656839218038869,.0264337138675321,.0878847818291955
301,2025-02,-.0031216931828728,-.0072983911682468,-.0204764923759689,-.0345947944422646
302,2025-03,.0882162938397213,.0985485154111083,.1344494636391804,.1997342591108888
303,2025-04,.0497292517549901,.0956486161540081,.1039670437702054,.1450175395582733
304,2025-05,.0328156717517728,-.0076978258873527,.0143965970753633,.0247469252741149
305,2025-06,.0246312607141175,.0423800018969809,.0483013583953261,.1246467908838998
